"event_code", "event_name"
107805, "淡江大學節能與空間組112學年度第1次組務會議"
107804, "節能組組務會議"
107803, "淡江大學學術副校長室112學年度第1學期個人資料管理制度暨數位能力內部稽核-結束會議"
107802, "淡江大學學術副校長室112學年度第1學期個人資料管理制度 內部稽核起始會議"
107801, "112學年度第1學期教育科技學系期末聚餐"
107800, "淡江大學師資培育中心112學年度第2學期第1次中心會議"
107799, "淡江大學師資培育中心112學年度第1學期第5次TQM小組會議"
107798, "淡江大學師資培育中心112學年度第1學期第6次中心會議"
107797, "112學年度第1學期個資暨數位能力內部稽核結束會議"
107796, "俄文系112學年度海外實習暨國內校外實習說明會"
107795, "112學年度第1學期個資暨數位能力內部稽核起始會議"
107793, "校長室112學年度第1學期個資暨數位能力內部稽核結束會議"
107791, "112學年度行副室個人資料管理制度暨MS3AP內部稽核結束會議"
107790, "研發處數位轉型籌備會議"
107789, "淡江大學商管學院「資訊管理學系」112學年度第1學期第3次系務會議"
107788, "淡江大學西班牙語文學系113學年度墨西哥Hilos Kingtex企業實習計畫說明會(限西語系學生)"
107787, "112年度歲末聯歡會工作人員教育訓練"
107786, "淡江大學工學院土木工程學系112學年度教師評審委員會第6次會議（紀錄）"
107785, "淡江大學工學院土木工程學系112學年度教師評審委員會第6次會議"
107784, "112學年度物理系品管圈活動第10次會議"
107783, "OiS 2024 期末主管會議"
107782, "112學年度第1學期個資暨數位能力內部稽核結束會議"
107781, "112學年度第1學期個資暨數位能力內部稽核起始會議"
107780, "TEST教設系112(1)4系課程委員會"
107779, "淡江大學112年度總務工作績效評估會議"
107778, "淡江大學AI創智學院人工智慧學系112年度智慧製造跨域整合人才培育聯盟計畫簽到單"
107777, "校長室112學年度第1學期個資暨數位能力內部稽核起始會議"
107776, "112(1)校長室個資及3AP內部稽核"
107774, "行副室112學年度個人資料管理制度暨MS3AP內部稽核起始會議"
107773, "淡江大學體育事務處個人資料管理制度內部稽核結束會議"
107772, "外國語文學院112學年度數位能力稽核結束會議"
107771, "淡江大學圖書館採編組112學年度第2次組務會議"
107770, "外國語文學院112學年度數位能力稽核起始會議"
107768, "淡江大學體育事務處個人資料管理制度內部稽核起始會議"
107767, "淡江大學國際事務學院系所主管會議112學年度第1學期第3次會議"
107766, "招生小尖兵說明會"
107765, "112學年度第1學期第1次中級會計學教學研究會"
107764, "與系主任有約活動-碩士班新生"
