"event_code", "event_name"
118325, "工學院機械與機電工程學系 114學年度第1學期第4次全面品質管理小組會議"
118324, "淡江大學學術副校長室114學年度第1學期個資內稽結束會議"
118323, "淡江大學教育科技學系碩士班校外實習行前說明會簽到單"
118322, "淡江大學學術副校長室114學年度第1學期個資內稽起始會議"
118321, "咖啡社-期末大會-晉升玩咖"
118320, "淡江大學教務處招生策略中心TQM小組114學年度第4次會議"
118319, "教科學會-在學經驗分享講座"
118318, "淡蘭彩虹船-淡蘭彩虹船期末社員大會"
118317, "淡江大學化學學系114學年度第1學期第2次系務會議"
118316, "商管學院114學年度第5次募款管理委員會"
118315, "(課程代號：MS3AP-303) Power BI Desktop—資料視覺化"
118314, "教務處通識與核心課程中心TQM小組114學年度第4次會議"
118313, "淡江國際大使團-114學年度VOIS X FSA 聯合聖誕舞會"
118312, "114學年度第1學期財務處處務會議"
118311, "跆拳道社-研習活動暨晉級考核(二)"
118310, "國副室114學年度第1學期個資內稽結束會議"
118309, "國副室114學年度第1學期個資內稽起始會議"
118308, "弦樂社-期末音樂會"
118307, "資圖學會-１１４聖誕襪傳情"
118306, "航太學會-登月燃料補給所-聖誕週擺攤"
118305, "國樂社-國樂社期末成果發表"
118304, "關懷動物社-鐶球訓犬學校-狗狗啟蒙班"
118303, "114學年度第1學期研發處辦理資安內部稽核作業及數位能力稽核教育訓練"
118302, "淡江大學114學年度商管學院會計學系教師評審委員會第11次會議紀錄(陳閱單)"
118301, "松濤館宿舍自治會-松濤甜一點，All Pass近一點"
118300, "淡江大學114學年度商管學院會計學系教師評審委員會第11次會議簽到單"
118299, "工學院暨AI創智學院 114學年度第1學期「冬至溫馨茶話會~緣來在E起」"
118297, "淡江大學外國語文學院歐洲語文學系教師評審委員會114學年度第4次會議紀錄陳閱"
118296, "淡江大學外國語文學院歐洲語文學系教師評審委員會114學年度第4次會議"
118295, "(課程代號：AI-004) Gen AI × 行政自動化：會議紀錄 10 分鐘完成"
118294, "淡江大學文學院114學年度第5次教師評審委員會議 簽到單"
118293, "114學年度第 1 學期資訊處個人資料管理制度內部稽核結束會議"
118292, "淡江大學114學年度商管學院資訊管理學系 教師評審委員會第7次會議陳閱單"
118291, "淡江大學114學年度商管學院資訊管理學系 教師評審委員會第7次會議簽到單"
118290, "114學年度第 1 學期資訊處個人資料管理制度內部稽核起始會議"
118289, "教育學院教師升等外審審查委員會提名小組會議簽到"
118288, "教育學院教師評審委員會114學年度第6次會議陳閱單"
118287, "教育學院教師評審委員會114學年度第6次會議簽到單"
118286, "數學學會-聖誕交換禮物"
118285, "教育學院114學年度第1學期「國際化策進委員會」暨「全英語教學推動小組」會議"
118284, "教育學院114學年度第1學期第4次系所中心主管會議"
118283, "2025境外生節慶文化-冬至活動"
118282, "淡江大學人工智慧學系114學年度教師評審委員會第6會議陳閱單"
118281, "淡江大學資訊工程學系114學年度第1學期第4次TQM小組會議"
118280, "微軟 MCF PL-900 國際證照輔導工作坊 (Day2)"
118279, "微軟 MCF PL-900 國際證照輔導工作坊 (Day1)"
118278, "軍訓室114學年度第1學期資訊安全稽核結束會議"
118277, "軍訓室114學年度第1學期資訊安全內部稽核起始會議"
118276, "114學年度第1學期圖書館及校史館主題展覽規劃專題演講"
118275, "114學年度第1學期勞工退休準備金監督委員會會議"
118274, "淡江大學紹謨體育館空調系統效率提升節能計畫協調會議"
118273, "淡江大學第3屆勞資會議第2次會議"
118272, "新創社-職涯探索-專業保險經理人"
118271, "淡江大學研發成果管理委員會114學年度第1次會議"
118269, "114學年度第6次收據管理系統稽核功能討論會"
118268, "淡江大學工學院電機工程學系114學年度教師評審委員會第10次會議紀錄"
118267, "實驗劇團-淡水國中公益表演服務"
118266, "淡水好生活114學年度第1學期第3次工作會議"
118265, "淡江大學114學年度商管學院企業管理學系募款委員會第3次會議"
118264, "114學年度第1學期校內永續管理師培訓課程：2025永續報告書GO！！"
118263, "淡江大學招生委員會115學年度第3次會議"
118262, "校友處 114學年度資通安全管理制度內部稽核結束會議"
118261, "校友處 114學年度資通安全管理制度內部稽核起始會議"
118260, "淡江大學資訊管理學系114學年度第2次募款會議"
118259, "淡江大學115學年度高齡健康管理學研究所甄試入學考生資料表遺失檢討會議"
118258, "AI900: Microsoft Azure AI 基礎認證培訓課"
118257, "淡江大學校友服務暨資源發展處114年度12月TQM小組會議"
118256, "淡江大學 114 學年度研發處品管圈第7次會議"
118255, "一級單位（含）以上主管資訊安全宣導講習"
118253, "淡江大學英文學系教師評審委員會114學年度第7次會議"
118252, "2025淡水生活節專案學生討論"
118251, "吉他社-吉他社上學期教學課"
118250, "魔術社-期末成果發表"
118249, "淡江大學土木工程學系114學年度評審會議-簽到"
118248, "教育學院學生出國交流分享說明會"
118247, "淡江大學土木工程學系114學年度評審會議-簽退"
118246, "淡江高爾夫球社-高爾夫球交流-十八洞"
118245, "淡江大學土木工程學系114學年度第1學期第3次系務會議"
118244, "水上救生社-淨灘活動"
118243, "會議活動"
118242, "風保學會-社員大會暨風保聖誕趴踢"
118241, "崇德文化教育社-聖誕晚會"
